item,itemLabel,imdbidLabel
http://www.wikidata.org/entity/Q6738304,Major Sundarrajan,nm1139300
http://www.wikidata.org/entity/Q6750277,Manivannan,nm0542478
http://www.wikidata.org/entity/Q6744179,Mallika,nm1536989
http://www.wikidata.org/entity/Q6747087,Manav Gohil,nm1654837
http://www.wikidata.org/entity/Q6750439,Manju Warrier,nm0913097
http://www.wikidata.org/entity/Q6733767,Mahendra Sandhu,nm0761888
http://www.wikidata.org/entity/Q6744184,Mallika Kapoor,nm1925662
http://www.wikidata.org/entity/Q6745457,Mamata Shankar,nm0788164
http://www.wikidata.org/entity/Q6748329,Mandy Takhar,nm4029706
http://www.wikidata.org/entity/Q6750364,Manjari Phadnis,nm1967908
http://www.wikidata.org/entity/Q6750452,Manjula Vijayakumar,nm0542502
http://www.wikidata.org/entity/Q6751156,Manoj Bharathiraja,nm2083212
http://www.wikidata.org/entity/Q6733711,Mahek Chahal,nm1393287
http://www.wikidata.org/entity/Q6741438,Malavika Wales,nm6299058
http://www.wikidata.org/entity/Q6745678,Mamilla Shailaja Priya,nm7356625
http://www.wikidata.org/entity/Q6750290,Maniyanpilla Raju,nm0683477
http://www.wikidata.org/entity/Q6750446,Manjula Ghattamaneni,nm1251463
http://www.wikidata.org/entity/Q6751180,Manoj Mitra,nm0593953
http://www.wikidata.org/entity/Q6165307,Javed Khan,nm2506803
http://www.wikidata.org/entity/Q6167633,Jayaprakash,nm1957308
http://www.wikidata.org/entity/Q6727522,Madhura Naik,nm2732619
http://www.wikidata.org/entity/Q6727546,Madhuri Bhattacharya,nm3825676
http://www.wikidata.org/entity/Q6733875,Mahesh Thakur,nm0856899
http://www.wikidata.org/entity/Q6740679,Mala Aravindan,nm0033245
http://www.wikidata.org/entity/Q6746995,Manasi Parekh Gohil,nm3109755
http://www.wikidata.org/entity/Q6747826,Mandar Chandwadkar,nm4027960
http://www.wikidata.org/entity/Q6750415,Manjot Singh,nm3190972
http://www.wikidata.org/entity/Q6750435,Manju Bhargavi,nm0080261
http://www.wikidata.org/entity/Q6738295,Major Ravi,nm2081862
http://www.wikidata.org/entity/Q6738761,Makarand Deshpande,nm0221218
http://www.wikidata.org/entity/Q6741093,Malaika Shenoy,nm2156413
http://www.wikidata.org/entity/Q6745667,Mamik Singh,nm0541092
http://www.wikidata.org/entity/Q7495591,Sheryl Pinto,nm3786807
http://www.wikidata.org/entity/Q7496766,Shilpa Sakhlani,nm1146185
http://www.wikidata.org/entity/Q7499430,Shiva Rajkumar,nm3462447
http://www.wikidata.org/entity/Q16149741,Santu Mukherjee,nm1372878
http://www.wikidata.org/entity/Q16154615,Siva Balaji,nm2469281
http://www.wikidata.org/entity/Q16165887,Pooja Ramachandran,nm5411911
http://www.wikidata.org/entity/Q16186212,Anang Desai,nm0220807
http://www.wikidata.org/entity/Q16193836,Niraj Sah,nm5298478
http://www.wikidata.org/entity/Q16195026,Daboo Malik,nm0540022
http://www.wikidata.org/entity/Q16197598,Deven Bhojani,nm0080409
http://www.wikidata.org/entity/Q16199949,Bhavana Balsavar,nm2517876
http://www.wikidata.org/entity/Q16200030,Dhyan Sreenivasan,nm6098360
http://www.wikidata.org/entity/Q16200190,Ankush Choudhary,nm1237397
http://www.wikidata.org/entity/Q16200270,Aman Dhaliwal,nm3474130
http://www.wikidata.org/entity/Q16200342,Erica Fernandes,nm5875122
http://www.wikidata.org/entity/Q16150925,Shakti Aurora,nm4581077
http://www.wikidata.org/entity/Q16194703,Akhil Mishra,nm0592783
http://www.wikidata.org/entity/Q16197442,Arpita Pandey,nm10011346
http://www.wikidata.org/entity/Q16199977,Amit Behl,nm1295827
http://www.wikidata.org/entity/Q16200014,Bhavani,nm1135350
http://www.wikidata.org/entity/Q16200062,Ritabhari Chakraborty,nm6453978
http://www.wikidata.org/entity/Q16200314,Dipa Shah,nm4649642
http://www.wikidata.org/entity/Q16200212,Nithya Das,nm1522872
http://www.wikidata.org/entity/Q16200225,Reema Debnath,nm4427212
http://www.wikidata.org/entity/Q16200487,Harikeshan Thampi,nm0363033
http://www.wikidata.org/entity/Q16200372,Nikki Galrani,nm6264784
http://www.wikidata.org/entity/Q16200503,Harsh Chhaya,nm1122077
http://www.wikidata.org/entity/Q16200551,Mrunal Jain,nm5804705
http://www.wikidata.org/entity/Q16149455,Ashok Selvan,nm5654463
http://www.wikidata.org/entity/Q16198139,Manish Choudhary,nm1472197
http://www.wikidata.org/entity/Q16200086,Vikram Chatterjee,nm5550033
http://www.wikidata.org/entity/Q16200469,Akshara Haasan,nm3875801
http://www.wikidata.org/entity/Q16200559,Jannat Zubair Rahmani,nm4449367
http://www.wikidata.org/entity/Q16149802,Nikita Anand,nm1865124
http://www.wikidata.org/entity/Q16154055,Ajith Kollam,nm1559072
http://www.wikidata.org/entity/Q16193312,Radha Bartake,nm1531076
http://www.wikidata.org/entity/Q16193752,Hemant Mishra,nm0592787
http://www.wikidata.org/entity/Q16197561,Subir Banerjee,nm0052343
http://www.wikidata.org/entity/Q16200172,Gurleen Chopra,nm1304469
http://www.wikidata.org/entity/Q16200046,Sheeba Chaddha,nm0149441
http://www.wikidata.org/entity/Q16200282,Ihana Dhillon,nm5911796
http://www.wikidata.org/entity/Q16200234,Madan Deodhar,nm2965625
http://www.wikidata.org/entity/Q16200476,Chetan Hansraj,nm1878081
http://www.wikidata.org/entity/Q16200324,Nikhil Dwivedi,nm2365760
http://www.wikidata.org/entity/Q16200381,Pijush Ganguly,nm1385118
http://www.wikidata.org/entity/Q16200406,Neha Gehlot,nm5521454
http://www.wikidata.org/entity/Q16154619,Dhanya Balakrishna,nm4758002
http://www.wikidata.org/entity/Q16154525,Prasad Babu,nm0045082
http://www.wikidata.org/entity/Q16154560,Nakshatra Bagwe,nm4250432
http://www.wikidata.org/entity/Q16193667,Rajesh Jolly,nm2111791
http://www.wikidata.org/entity/Q16195879,Zeenath,nm1466902
http://www.wikidata.org/entity/Q16198048,Gurbani Judge,nm3260483
http://www.wikidata.org/entity/Q16198878,Aditya Kapadia,nm1011412
http://www.wikidata.org/entity/Q16199809,Balaji Venugopal,nm6725200
http://www.wikidata.org/entity/Q16200134,Chi. Guru Dutt,nm5697106
http://www.wikidata.org/entity/Q16200253,Aishwarya Devan,nm5240399
http://www.wikidata.org/entity/Q16199993,Suzanne Bernert,nm2273524
http://www.wikidata.org/entity/Q16200398,Gayathrie,nm5408141
http://www.wikidata.org/entity/Q16176938,Piyush Sahdev,nm9824657
http://www.wikidata.org/entity/Q16193423,Ashoke Viswanathan,nm0899800
http://www.wikidata.org/entity/Q16195257,Vijay Patkar,nm1432957
http://www.wikidata.org/entity/Q16197058,Vinod Kulkarni,nm2177852
http://www.wikidata.org/entity/Q16198930,Tashu Kaushik,nm2737342
http://www.wikidata.org/entity/Q16199248,Jaya Bhattacharya,nm0080352
http://www.wikidata.org/entity/Q16199660,Shanvi Srivastava,nm4980806
http://www.wikidata.org/entity/Q16199968,Biswanath Basu,nm3392688
http://www.wikidata.org/entity/Q16200162,Dimple Chopade,nm5907043
http://www.wikidata.org/entity/Q16200290,Bal Dhuri,nm1513899
http://www.wikidata.org/entity/Q16200118,Preetika Chawla,nm3295131
http://www.wikidata.org/entity/Q16200332,Farheen,nm1024299
http://www.wikidata.org/entity/Q16200218,Samata Das,nm1248021
http://www.wikidata.org/entity/Q16200413,Payal Ghosh,nm2959624
http://www.wikidata.org/entity/Q16200421,Ridhima Ghosh,nm5082560
http://www.wikidata.org/entity/Q16199610,Shakti Singh,nm0802232
http://www.wikidata.org/entity/Q16192898,Reena,nm2167983
http://www.wikidata.org/entity/Q16197414,Ankit Arora,nm4557445
http://www.wikidata.org/entity/Q16154575,Baiju,nm1522315
http://www.wikidata.org/entity/Q16199826,Vidisha,nm3170184
http://www.wikidata.org/entity/Q16200004,Bhavana,nm3838183
http://www.wikidata.org/entity/Q16154502,Aziz Naser,nm4464319
http://www.wikidata.org/entity/Q16192891,Anjum Rajabali,nm0707304
http://www.wikidata.org/entity/Q16200036,Anisa Butt,nm3442808
http://www.wikidata.org/entity/Q16200125,Aditi Chengappa,nm4650882
http://www.wikidata.org/entity/Q16200055,Mithu Chakrabarty,nm2394380
http://www.wikidata.org/entity/Q16150691,Raunaq Ahuja,nm4516426
http://www.wikidata.org/entity/Q16154524,Ponnamma Babu,nm1267637
http://www.wikidata.org/entity/Q16197305,Vinay Anand,nm0025631
http://www.wikidata.org/entity/Q16198893,Supriya Karnik,nm0439828
http://www.wikidata.org/entity/Q16199961,Anubrata Basu,nm4304862
http://www.wikidata.org/entity/Q16200302,Dibyendu Bhattacharya,nm0080349
http://www.wikidata.org/entity/Q16200361,Monal Gajjar,nm5237591
http://www.wikidata.org/entity/Q16200448,Shirin Guha,nm5474878
http://www.wikidata.org/entity/Q16232402,Ansha Sayed,nm4623676
http://www.wikidata.org/entity/Q16232807,Mudit Nayar,nm5567790
http://www.wikidata.org/entity/Q16235102,Utthara Unni,nm7290335
http://www.wikidata.org/entity/Q16239212,Nitesh Pandey,nm2439674
http://www.wikidata.org/entity/Q16239375,Swaminathan,nm2697818
http://www.wikidata.org/entity/Q16239414,Tanuj Virwani,nm4858207
http://www.wikidata.org/entity/Q16233436,Shivin Narang,nm5003959
http://www.wikidata.org/entity/Q16233540,Kriti Sanon,nm5305841
http://www.wikidata.org/entity/Q16233470,Shivam Patil,nm5805017
http://www.wikidata.org/entity/Q16233848,Tanvi Hegde,nm1261649
http://www.wikidata.org/entity/Q16234243,Mrunal Thakur,nm7021807
http://www.wikidata.org/entity/Q16234842,Mithun Murali,nm5036684
http://www.wikidata.org/entity/Q16239352,Bala Singh,nm1563842
http://www.wikidata.org/entity/Q16239329,Jagdish Sethi,nm0415561
http://www.wikidata.org/entity/Q16239691,Richa Mukherjee,nm7771112
http://www.wikidata.org/entity/Q16239276,Ramji,nm1391500
http://www.wikidata.org/entity/Q16231675,Ankit Gera,nm9505933
http://www.wikidata.org/entity/Q16231811,Rishika Mihani,nm5299724
http://www.wikidata.org/entity/Q16232387,Vinay Rohrra,nm9818937
http://www.wikidata.org/entity/Q16235008,Athiya Shetty,nm7508187
http://www.wikidata.org/entity/Q16239091,G. M. Kumar,nm1493315
http://www.wikidata.org/entity/Q16239083,Sathish Krishnan,nm3193037
http://www.wikidata.org/entity/Q16233248,Nehalaxmi Iyer,nm8322317
http://www.wikidata.org/entity/Q16233840,Haripriya,nm1728487
http://www.wikidata.org/entity/Q16236472,Nanditha Raj,nm4974224
http://www.wikidata.org/entity/Q16238665,Kannan Iyer,nm1568319
http://www.wikidata.org/entity/Q16238683,Mohan Jhangiani,nm2421833
http://www.wikidata.org/entity/Q16239048,Harsh Khurana,nm1631881
http://www.wikidata.org/entity/Q16239228,Chetan Pandit,nm1241985
http://www.wikidata.org/entity/Q16239332,Aham Sharma,nm3221316
http://www.wikidata.org/entity/Q16239226,P. Sreekumar,nm0820200
http://www.wikidata.org/entity/Q16239268,Rohit Purohit,nm4501593
http://www.wikidata.org/entity/Q16239340,Rakshit Shetty,nm5756214
http://www.wikidata.org/entity/Q16240190,Riya Vij,nm5603352
http://www.wikidata.org/entity/Q16226260,Neha Saxena,nm10021393
http://www.wikidata.org/entity/Q16231363,Isabelle Kaif,nm5398851
http://www.wikidata.org/entity/Q16231373,Monica Khanna,nm3790420
http://www.wikidata.org/entity/Q16233288,Kirti Nagpure,nm6184530
http://www.wikidata.org/entity/Q16233366,Shamin Mannan,nm7667342
http://www.wikidata.org/entity/Q16234176,Ashrita Shetty,nm5645911
http://www.wikidata.org/entity/Q16239045,Tarun Khanna,nm2972520
http://www.wikidata.org/entity/Q16239304,Ashiesh Roy,nm1797746
http://www.wikidata.org/entity/Q16239097,Vineeth Kumar,nm0474910
http://www.wikidata.org/entity/Q16239260,Vijaya Prasad,nm5798512
http://www.wikidata.org/entity/Q16239418,Shrivallabh Vyas,nm0904503
http://www.wikidata.org/entity/Q16240186,Ishita Panchal,nm4241537
http://www.wikidata.org/entity/Q16233245,Ishita Vyas,nm5363398
http://www.wikidata.org/entity/Q16233560,Nikita Sharma,nm8370365
http://www.wikidata.org/entity/Q16233843,Anandhi,nm6695317
http://www.wikidata.org/entity/Q16233685,Pooja Banerjee,nm1915913
http://www.wikidata.org/entity/Q16239033,Aashish Kaul,nm1747690
http://www.wikidata.org/entity/Q16239071,Shivansh Kotia,nm4885099
http://www.wikidata.org/entity/Q16239381,T. P. Gajendran,nm4828613
http://www.wikidata.org/entity/Q16233361,Abhishek Malik,nm5565999
http://www.wikidata.org/entity/Q16239262,Prem,nm3607395
http://www.wikidata.org/entity/Q16239080,Krishna,nm3484963
http://www.wikidata.org/entity/Q16231646,Janvi Chheda,nm2832323
http://www.wikidata.org/entity/Q16232278,Gaelyn Mendonca,nm5348878
http://www.wikidata.org/entity/Q16234497,Sobhita Dhulipala,nm8179407
http://www.wikidata.org/entity/Q16237536,Imaad Shah,nm1989913
http://www.wikidata.org/entity/Q16238680,Lollu Sabha Jeeva,nm3833583
http://www.wikidata.org/entity/Q16239021,Kadhal Dhandapani,nm1881615
http://www.wikidata.org/entity/Q16239204,Aadukalam Murugadoss,nm4820548
http://www.wikidata.org/entity/Q16239379,T. M. Karthik,nm3605032
http://www.wikidata.org/entity/Q16239403,Typist Gopu,nm8174134
http://www.wikidata.org/entity/Q16231757,Komal Jha,nm6360246
http://www.wikidata.org/entity/Q16239051,Sachin Khurana,nm3125945
http://www.wikidata.org/entity/Q16239408,Harsh Vashisht,nm1249326
http://www.wikidata.org/entity/Q16240091,Rohit Phalke,nm5266899
http://www.wikidata.org/entity/Q16200868,Ashok Kumar,nm1223086
http://www.wikidata.org/entity/Q16200608,Mohan Jose,nm1731922
http://www.wikidata.org/entity/Q16201002,Barkha Madan,nm1085995
http://www.wikidata.org/entity/Q16200946,Sudesh Lehri,nm3544809
http://www.wikidata.org/entity/Q16201233,Ambika Mohan,nm1550800
http://www.wikidata.org/entity/Q16201112,Manikandan Pattambi,nm3202886
http://www.wikidata.org/entity/Q16201231,Chetan Shashital,nm2057840
http://www.wikidata.org/entity/Q16201098,Vaibhav Mangle,nm3642396
http://www.wikidata.org/entity/Q16201252,Kanchana Moitra,nm3517951
http://www.wikidata.org/entity/Q16201531,Karanvir Bohra,nm3243311
http://www.wikidata.org/entity/Q16201688,Prem Rakshith,nm2362821
http://www.wikidata.org/entity/Q16200720,Khadeeja,nm0451005
http://www.wikidata.org/entity/Q16201037,Madhuri,nm1790889
http://www.wikidata.org/entity/Q16201057,Reyhna Malhotra,nm6165105
http://www.wikidata.org/entity/Q16201031,Vicky Batra,nm5810733
http://www.wikidata.org/entity/Q16201547,Chetna Pande,nm6873822
http://www.wikidata.org/entity/Q16202071,Santhakumari,nm0474938
http://www.wikidata.org/entity/Q16201648,Pradeep,nm5736201
http://www.wikidata.org/entity/Q16201019,T. P. Madhavan,nm0534859
http://www.wikidata.org/entity/Q16201120,Maria Roy,nm3731201
http://www.wikidata.org/entity/Q16201316,Aishwarya Nag,nm5794289
http://www.wikidata.org/entity/Q16201353,Gaurav Nanda,nm6300849
http://www.wikidata.org/entity/Q16201291,Srinivasa Murthy,nm5675977
http://www.wikidata.org/entity/Q16201433,Nilesh Sahay,nm4283647
http://www.wikidata.org/entity/Q16201788,Mahat Raghavendra,nm4019274
http://www.wikidata.org/entity/Q16201812,Vineet Raina,nm2668099
http://www.wikidata.org/entity/Q16201873,Rajkumar Sethupathi,nm0707439
http://www.wikidata.org/entity/Q16201994,Indrasish Roy,nm4383483
http://www.wikidata.org/entity/Q16200711,Elena Kazan,nm5056001
http://www.wikidata.org/entity/Q16200702,Jayram Karthik,nm5668195
http://www.wikidata.org/entity/Q16201066,Manasy Veetinal,nm5653563
http://www.wikidata.org/entity/Q16201150,Meenal,nm4863924
http://www.wikidata.org/entity/Q16201244,Shobha Mohan,nm2072883
http://www.wikidata.org/entity/Q16201489,P. K. Abraham,nm0008961
http://www.wikidata.org/entity/Q16201800,Nandini Rai,nm4427047
http://www.wikidata.org/entity/Q16201858,Rajesh Ramanath,nm5675090
http://www.wikidata.org/entity/Q16201920,Shaad Randhawa,nm2337375
http://www.wikidata.org/entity/Q16200580,Jeassy,nm0420004
http://www.wikidata.org/entity/Q16200939,Chithra Lakshmanan,nm1420794
http://www.wikidata.org/entity/Q16200770,Rohit Khurana,nm5157410
http://www.wikidata.org/entity/Q16201302,Gopi Bhalla,nm1584260
http://www.wikidata.org/entity/Q16201123,Vijay Saxena,nm1541226
http://www.wikidata.org/entity/Q16201368,Manochitra,nm3723628
http://www.wikidata.org/entity/Q16201721,Priya,nm1391203
http://www.wikidata.org/entity/Q16202034,Saleema,nm1119544
http://www.wikidata.org/entity/Q16200915,Gopichand Lagadapati,nm3404063
http://www.wikidata.org/entity/Q16200759,Sikandar Kharbanda,nm2318957
http://www.wikidata.org/entity/Q16201205,Aishwarya Menon,nm5719512
http://www.wikidata.org/entity/Q16201282,Mrudula Murali,nm5684419
http://www.wikidata.org/entity/Q16201305,Nadirsha,nm1459601
http://www.wikidata.org/entity/Q16201639,Bose Venkat,nm3163756
http://www.wikidata.org/entity/Q16201757,Raadhu,nm6088346
http://www.wikidata.org/entity/Q16202023,Ena Saha,nm5019888
http://www.wikidata.org/entity/Q16201930,Rani Chatterjee,nm7463704
http://www.wikidata.org/entity/Q16201951,Rajat Rawail,nm0712542
http://www.wikidata.org/entity/Q16202015,Sadiq,nm3477534
http://www.wikidata.org/entity/Q16200895,Ravikumar,nm0474864
http://www.wikidata.org/entity/Q16201673,Prem Prakash,nm0695171
http://www.wikidata.org/entity/Q16201609,G. K. Pillai,nm3422689
http://www.wikidata.org/entity/Q16200846,Krishnan chandran,nm1181669
http://www.wikidata.org/entity/Q16200623,Kailash,nm2718017
http://www.wikidata.org/entity/Q16201961,Bharath Reddy,nm3606518
http://www.wikidata.org/entity/Q16201696,Prema,nm1193252
http://www.wikidata.org/entity/Q16200615,Girija Joshi,nm6026592
http://www.wikidata.org/entity/Q16200855,Achyuth Kumar,nm5724719
http://www.wikidata.org/entity/Q16200740,Gulfam Khan,nm4740190
http://www.wikidata.org/entity/Q16200882,Chetan Kumar,nm5736441
http://www.wikidata.org/entity/Q16201423,Narayanankutty,nm3286633
http://www.wikidata.org/entity/Q16201400,Ragini Nandwani,nm5450009
http://www.wikidata.org/entity/Q16201448,Om Prakash Rao,nm5674731
http://www.wikidata.org/entity/Q16201528,Manoj Pahwa,nm0656644
http://www.wikidata.org/entity/Q16201980,Honey Rose,nm0741429
http://www.wikidata.org/entity/Q16201343,Nishan,nm3853357
http://www.wikidata.org/entity/Q16200949,Bhavesh Balchandani,nm5389195
http://www.wikidata.org/entity/Q16201894,Ramu,nm0709129
http://www.wikidata.org/entity/Q16200651,Deepika Kamaiah,nm5798464
http://www.wikidata.org/entity/Q16200591,Jilloo Maa,nm1402789
http://www.wikidata.org/entity/Q16200659,Kamal Roy,nm0436381
http://www.wikidata.org/entity/Q16200633,Sasi Kalinga,nm4051131
http://www.wikidata.org/entity/Q16200695,Sudheer Karamana,nm3397660
http://www.wikidata.org/entity/Q16200810,Krish J. Sathaar,nm5920880
http://www.wikidata.org/entity/Q16200971,M. R. Gopakumar,nm0329697
http://www.wikidata.org/entity/Q16200991,Madalsa Sharma,nm3817267
http://www.wikidata.org/entity/Q16201130,Mashhoor Amrohi,nm4141638
http://www.wikidata.org/entity/Q16201197,Rajeev Mehta,nm1217262
http://www.wikidata.org/entity/Q16201474,P. J. Sarma,nm0654919
http://www.wikidata.org/entity/Q16201518,Raisa Padamsee,nm0655591
http://www.wikidata.org/entity/Q16200749,Shahbaz Khan,nm0451318
http://www.wikidata.org/entity/Q16201770,Roopa,nm0608834
http://www.wikidata.org/entity/Q15153326,Augustine,nm0041919
http://www.wikidata.org/entity/Q15043882,Rajesh Sharma,nm4331023
http://www.wikidata.org/entity/Q15625462,Sabyasachi Mishra,nm3372052
http://www.wikidata.org/entity/Q15429321,Kapil Sharma,nm1536866
http://www.wikidata.org/entity/Q15605756,Ashish Sharma,nm5067764
http://www.wikidata.org/entity/Q15649841,Dhumal,nm0223607
http://www.wikidata.org/entity/Q14899151,N. Govindan Kutty,nm2031449
http://www.wikidata.org/entity/Q14920030,T. K. Balachandran,nm1901236
http://www.wikidata.org/entity/Q14927904,V. D. Rajappan,nm1722703
http://www.wikidata.org/entity/Q14950596,Kundara Johny,nm0426958
http://www.wikidata.org/entity/Q15126996,Abu Salim,nm1197464
http://www.wikidata.org/entity/Q14829512,Nandita Swetha,nm5626108
http://www.wikidata.org/entity/Q15076791,Shammi Thilakan,nm1432578
http://www.wikidata.org/entity/Q14931010,T. R. Omana,nm0648300
http://www.wikidata.org/entity/Q15262059,Rahul Bhat,nm1178211
http://www.wikidata.org/entity/Q14754856,Avtar Gill,nm0318622
http://www.wikidata.org/entity/Q15298330,Rajyalakshmi,nm0707504
http://www.wikidata.org/entity/Q14851336,Prashant Raj Sachdev,nm2467304
http://www.wikidata.org/entity/Q15080136,Achankunju,nm0009760
http://www.wikidata.org/entity/Q14728036,Babu Namboothiri,nm0620685
http://www.wikidata.org/entity/Q15104767,Nikitin Dheer,nm3049068
http://www.wikidata.org/entity/Q14920020,Pattom Sadan,nm2140893
